"SerialCode","dt_utc","degC","rh","dt_pdt","date_pdt","hr_pdt","eve_morn","intervalID"
"FS-359",2020-08-04 08:49:10,-1,-1,2020-08-04 01:49:10,2020-08-04,1,"am",6
"FS-359",2020-08-10 07:18:49,-1,-1,2020-08-10 00:18:49,2020-08-10,0,"am",7
"FS-359",2020-08-12 10:21:12,-1,-1,2020-08-12 03:21:12,2020-08-12,3,"am",7
"FS-359",2020-08-15 12:44:40,-1,-1,2020-08-15 05:44:40,2020-08-15,5,"am",8
"FS-359",2020-08-17 12:36:48,-1,-1,2020-08-17 05:36:48,2020-08-17,5,"am",8
"FS-359",2020-08-23 09:29:37,-1,-1,2020-08-23 02:29:37,2020-08-23,2,"am",9
"FS-359",2020-08-27 12:55:25,-1,-1,2020-08-27 05:55:25,2020-08-27,5,"am",9
"FS-359",2020-09-05 13:13:01,-1,-1,2020-09-05 06:13:01,2020-09-05,6,"am",11
"FS-359",2020-09-17 10:17:14,-1,-1,2020-09-17 03:17:14,2020-09-17,3,"am",13
"FS-359",2020-09-17 10:25:49,-1,-1,2020-09-17 03:25:49,2020-09-17,3,"am",13
"FS-359",2020-09-17 10:42:53,-1,-1,2020-09-17 03:42:53,2020-09-17,3,"am",13
"FS-359",2020-09-17 10:47:19,-1,-1,2020-09-17 03:47:19,2020-09-17,3,"am",13
"FS-359",2020-09-17 10:55:05,-1,-1,2020-09-17 03:55:05,2020-09-17,3,"am",13
"FS-359",2020-09-17 11:14:07,-1,-1,2020-09-17 04:14:07,2020-09-17,4,"am",13
"FS-359",2020-09-17 12:56:09,-1,-1,2020-09-17 05:56:09,2020-09-17,5,"am",13
"FS-359",2020-10-18 07:02:10,-1,-1,2020-10-18 00:02:10,2020-10-18,0,"am",15
"FS-360",2020-07-11 13:14:39,14.56,84.06,2020-07-11 06:14:39,2020-07-11,6,"am",3
"FS-360",2020-07-11 13:18:03,14.96,84,2020-07-11 06:18:03,2020-07-11,6,"am",3
"FS-360",2020-07-11 13:21:56,15.63,82.88,2020-07-11 06:21:56,2020-07-11,6,"am",3
"FS-360",2020-07-11 13:29:38,17.6,76.91,2020-07-11 06:29:38,2020-07-11,6,"am",3
"FS-360",2020-07-11 13:35:05,19.14,71.83,2020-07-11 06:35:05,2020-07-11,6,"am",3
"FS-360",2020-07-11 13:37:32,19.91,68.93,2020-07-11 06:37:32,2020-07-11,6,"am",3
"FS-360",2020-07-11 13:48:46,23.33,58.13,2020-07-11 06:48:46,2020-07-11,6,"am",3
"FS-360",2020-07-12 13:13:41,16.05,80.52,2020-07-12 06:13:41,2020-07-12,6,"am",3
"FS-360",2020-07-12 13:18:20,16.66,78.5,2020-07-12 06:18:20,2020-07-12,6,"am",3
"FS-360",2020-07-12 13:22:47,17.61,77.2,2020-07-12 06:22:47,2020-07-12,6,"am",3
"FS-360",2020-07-12 13:41:21,22.52,63.34,2020-07-12 06:41:21,2020-07-12,6,"am",3
"FS-360",2020-07-13 13:14:03,14.93,84.64,2020-07-13 06:14:03,2020-07-13,6,"am",3
"FS-360",2020-07-13 13:17:19,15.26,83.44,2020-07-13 06:17:19,2020-07-13,6,"am",3
"FS-360",2020-07-13 13:19:56,15.73,81.3,2020-07-13 06:19:56,2020-07-13,6,"am",3
"FS-360",2020-07-13 13:36:43,20.37,69.06,2020-07-13 06:36:43,2020-07-13,6,"am",3
"FS-360",2020-07-13 13:39:08,21.15,66.13,2020-07-13 06:39:08,2020-07-13,6,"am",3
"FS-360",2020-07-13 13:41:44,21.97,63.41,2020-07-13 06:41:44,2020-07-13,6,"am",3
"FS-360",2020-07-14 13:14:31,13.06,90.46,2020-07-14 06:14:31,2020-07-14,6,"am",3
"FS-360",2020-07-14 13:17:02,13.23,89.29,2020-07-14 06:17:02,2020-07-14,6,"am",3
"FS-360",2020-07-14 13:20:16,13.74,88.9,2020-07-14 06:20:16,2020-07-14,6,"am",3
"FS-360",2020-07-14 13:29:13,15.7,83.47,2020-07-14 06:29:13,2020-07-14,6,"am",3
"FS-360",2020-07-14 13:43:11,19.15,71.49,2020-07-14 06:43:11,2020-07-14,6,"am",3
"FS-360",2020-07-14 13:56:19,21.94,55.36,2020-07-14 06:56:19,2020-07-14,6,"am",3
"FS-360",2020-07-15 13:15:01,13.27,89.42,2020-07-15 06:15:01,2020-07-15,6,"am",3
"FS-360",2020-07-15 13:17:50,13.51,89.44,2020-07-15 06:17:50,2020-07-15,6,"am",3
"FS-360",2020-07-15 13:20:21,13.78,88.46,2020-07-15 06:20:21,2020-07-15,6,"am",3
"FS-360",2020-07-15 13:30:28,15.53,84.56,2020-07-15 06:30:28,2020-07-15,6,"am",3
"FS-360",2020-07-15 13:55:19,22.3,64.2,2020-07-15 06:55:19,2020-07-15,6,"am",3
"FS-360",2020-07-16 13:16:03,15.68,91.3,2020-07-16 06:16:03,2020-07-16,6,"am",3
"FS-360",2020-07-16 13:28:40,17.13,87.36,2020-07-16 06:28:40,2020-07-16,6,"am",3
"FS-360",2020-07-16 13:33:19,18.02,85.69,2020-07-16 06:33:19,2020-07-16,6,"am",3
"FS-360",2020-07-16 13:40:05,19.45,81.45,2020-07-16 06:40:05,2020-07-16,6,"am",3
"FS-360",2020-07-16 13:48:17,21.4,74.13,2020-07-16 06:48:17,2020-07-16,6,"am",3
"FS-360",2020-07-16 13:51:11,22.06,68.52,2020-07-16 06:51:11,2020-07-16,6,"am",3
"FS-360",2020-07-17 13:16:49,15.92,89.66,2020-07-17 06:16:49,2020-07-17,6,"am",4
"FS-360",2020-07-17 13:20:19,16.17,89.71,2020-07-17 06:20:19,2020-07-17,6,"am",4
"FS-360",2020-07-17 13:40:15,19.81,77.14,2020-07-17 06:40:15,2020-07-17,6,"am",4
"FS-360",2020-07-17 13:45:44,21,71.6,2020-07-17 06:45:44,2020-07-17,6,"am",4
"FS-360",2020-07-18 13:16:48,14.14,93.84,2020-07-18 06:16:48,2020-07-18,6,"am",4
"FS-360",2020-07-18 13:19:05,14.32,94.11,2020-07-18 06:19:05,2020-07-18,6,"am",4
"FS-360",2020-07-18 13:21:39,14.61,93.77,2020-07-18 06:21:39,2020-07-18,6,"am",4
"FS-360",2020-07-19 13:19:04,15.13,92.28,2020-07-19 06:19:04,2020-07-19,6,"am",4
"FS-360",2020-07-19 13:21:42,15.41,92.08,2020-07-19 06:21:42,2020-07-19,6,"am",4
"FS-360",2020-07-20 13:18:39,15.71,93.37,2020-07-20 06:18:39,2020-07-20,6,"am",4
"FS-360",2020-07-20 13:20:44,15.84,93.66,2020-07-20 06:20:44,2020-07-20,6,"am",4
"FS-360",2020-07-20 13:33:32,17.31,88.38,2020-07-20 06:33:32,2020-07-20,6,"am",4
"FS-360",2020-07-20 13:36:18,17.78,85.38,2020-07-20 06:36:18,2020-07-20,6,"am",4
"FS-360",2020-07-20 13:43:28,19.15,82.76,2020-07-20 06:43:28,2020-07-20,6,"am",4
"FS-360",2020-07-21 13:18:28,14.65,91.77,2020-07-21 06:18:28,2020-07-21,6,"am",4
"FS-360",2020-07-21 13:20:59,14.73,91.18,2020-07-21 06:20:59,2020-07-21,6,"am",4
"FS-360",2020-07-21 13:23:20,14.95,89.04,2020-07-21 06:23:20,2020-07-21,6,"am",4
"FS-360",2020-07-21 13:29:34,15.87,86.32,2020-07-21 06:29:34,2020-07-21,6,"am",4
"FS-360",2020-07-21 13:45:37,19.88,73.3,2020-07-21 06:45:37,2020-07-21,6,"am",4
"FS-360",2020-07-22 13:19:09,12.66,93.25,2020-07-22 06:19:09,2020-07-22,6,"am",4
"FS-360",2020-07-22 13:23:31,13.02,93.11,2020-07-22 06:23:31,2020-07-22,6,"am",4
"FS-360",2020-07-22 13:27:14,13.54,91.83,2020-07-22 06:27:14,2020-07-22,6,"am",4
"FS-360",2020-07-22 13:29:50,14.02,90.64,2020-07-22 06:29:50,2020-07-22,6,"am",4
"FS-360",2020-07-22 13:32:19,14.53,89.01,2020-07-22 06:32:19,2020-07-22,6,"am",4
"FS-360",2020-07-23 13:22:51,12.45,95.58,2020-07-23 06:22:51,2020-07-23,6,"am",5
"FS-360",2020-07-23 13:25:02,12.66,95.66,2020-07-23 06:25:02,2020-07-23,6,"am",5
"FS-360",2020-07-23 13:27:22,12.92,95.59,2020-07-23 06:27:22,2020-07-23,6,"am",5
"FS-360",2020-07-23 13:31:33,13.55,94.38,2020-07-23 06:31:33,2020-07-23,6,"am",5
"FS-360",2020-07-23 13:36:33,14.52,91.72,2020-07-23 06:36:33,2020-07-23,6,"am",5
"FS-360",2020-07-23 13:42:07,15.67,86.86,2020-07-23 06:42:07,2020-07-23,6,"am",5
"FS-360",2020-07-23 13:48:32,17.14,80.64,2020-07-23 06:48:32,2020-07-23,6,"am",5
"FS-360",2020-07-24 13:25:42,14.21,90.34,2020-07-24 06:25:42,2020-07-24,6,"am",5
"FS-360",2020-07-24 13:27:46,14.46,90.3,2020-07-24 06:27:46,2020-07-24,6,"am",5
"FS-360",2020-07-24 13:50:45,20.13,72.75,2020-07-24 06:50:45,2020-07-24,6,"am",5
"FS-360",2020-07-24 13:52:46,20.64,70.99,2020-07-24 06:52:46,2020-07-24,6,"am",5
"FS-360",2020-07-25 13:23:49,14.77,91.2,2020-07-25 06:23:49,2020-07-25,6,"am",5
"FS-360",2020-07-25 13:27:28,15.09,89.9,2020-07-25 06:27:28,2020-07-25,6,"am",5
"FS-360",2020-07-25 13:45:04,18.79,79.43,2020-07-25 06:45:04,2020-07-25,6,"am",5
"FS-360",2020-07-25 13:49:52,19.91,75.19,2020-07-25 06:49:52,2020-07-25,6,"am",5
"FS-360",2020-07-26 13:28:54,15.02,90.82,2020-07-26 06:28:54,2020-07-26,6,"am",5
"FS-360",2020-07-26 13:32:05,15.51,90.07,2020-07-26 06:32:05,2020-07-26,6,"am",5
"FS-360",2020-07-27 13:25:22,14.83,88.2,2020-07-27 06:25:22,2020-07-27,6,"am",5
"FS-360",2020-07-27 13:28:53,15.16,87.51,2020-07-27 06:28:53,2020-07-27,6,"am",5
"FS-360",2020-07-27 13:38:51,17.11,81.47,2020-07-27 06:38:51,2020-07-27,6,"am",5
"FS-360",2020-07-27 13:41:54,17.94,79.03,2020-07-27 06:41:54,2020-07-27,6,"am",5
"FS-360",2020-07-28 13:26:36,14.69,89.85,2020-07-28 06:26:36,2020-07-28,6,"am",5
"FS-360",2020-07-28 13:40:46,17.5,82.98,2020-07-28 06:40:46,2020-07-28,6,"am",5
"FS-360",2020-07-28 13:49:56,20.25,75.29,2020-07-28 06:49:56,2020-07-28,6,"am",5
"FS-360",2020-07-28 13:55:23,21.82,70.19,2020-07-28 06:55:23,2020-07-28,6,"am",5
"FS-360",2020-07-29 13:24:38,14.41,91.77,2020-07-29 06:24:38,2020-07-29,6,"am",5
"FS-360",2020-07-29 13:27:25,14.68,91.65,2020-07-29 06:27:25,2020-07-29,6,"am",5
"FS-360",2020-07-29 13:29:33,14.99,91.53,2020-07-29 06:29:33,2020-07-29,6,"am",5
"FS-360",2020-07-29 13:33:02,15.64,89.65,2020-07-29 06:33:02,2020-07-29,6,"am",5
"FS-360",2020-07-29 13:37:09,16.57,87.73,2020-07-29 06:37:09,2020-07-29,6,"am",5
"FS-360",2020-07-29 13:44:03,18.57,81.99,2020-07-29 06:44:03,2020-07-29,6,"am",5
"FS-360",2020-07-29 13:49:47,20.24,76.39,2020-07-29 06:49:47,2020-07-29,6,"am",5
"FS-360",2020-07-29 13:58:13,23.1,67.75,2020-07-29 06:58:13,2020-07-29,6,"am",5
"FS-360",2020-07-30 13:25:13,13.74,90.94,2020-07-30 06:25:13,2020-07-30,6,"am",6
"FS-360",2020-07-30 13:28:00,14,90.9,2020-07-30 06:28:00,2020-07-30,6,"am",6
"FS-360",2020-07-30 13:36:08,15.44,87.57,2020-07-30 06:36:08,2020-07-30,6,"am",6
"FS-360",2020-07-31 13:25:56,14.15,94.01,2020-07-31 06:25:56,2020-07-31,6,"am",6
"FS-360",2020-07-31 13:27:59,14.31,94.02,2020-07-31 06:27:59,2020-07-31,6,"am",6
"FS-360",2020-07-31 13:30:01,14.55,93.78,2020-07-31 06:30:01,2020-07-31,6,"am",6
"FS-360",2020-07-31 13:42:58,17.06,86.72,2020-07-31 06:42:58,2020-07-31,6,"am",6
"FS-360",2020-07-31 13:47:51,18.28,83.07,2020-07-31 06:47:51,2020-07-31,6,"am",6
"FS-360",2020-07-31 13:50:21,19.04,80.45,2020-07-31 06:50:21,2020-07-31,6,"am",6
"FS-360",2020-08-01 13:25:55,13.64,87,2020-08-01 06:25:55,2020-08-01,6,"am",6
"FS-360",2020-08-01 13:30:00,14,87.04,2020-08-01 06:30:00,2020-08-01,6,"am",6
"FS-360",2020-08-01 13:37:37,15.43,84.24,2020-08-01 06:37:37,2020-08-01,6,"am",6
"FS-360",2020-08-02 13:33:09,13.34,87.98,2020-08-02 06:33:09,2020-08-02,6,"am",6
"FS-360",2020-08-02 13:35:23,13.7,86.22,2020-08-02 06:35:23,2020-08-02,6,"am",6
"FS-360",2020-08-02 13:42:33,15.13,82.35,2020-08-02 06:42:33,2020-08-02,6,"am",6
"FS-360",2020-08-03 13:36:19,14.51,84.66,2020-08-03 06:36:19,2020-08-03,6,"am",6
"FS-360",2020-08-03 13:39:18,15.26,83.09,2020-08-03 06:39:18,2020-08-03,6,"am",6
"FS-360",2020-08-03 13:43:23,16.33,79.07,2020-08-03 06:43:23,2020-08-03,6,"am",6
"FS-360",2020-08-03 13:45:34,16.96,76.89,2020-08-03 06:45:34,2020-08-03,6,"am",6
"FS-360",2020-08-03 13:51:24,18.57,72.62,2020-08-03 06:51:24,2020-08-03,6,"am",6
"FS-360",2020-08-04 13:34:21,12.83,94.46,2020-08-04 06:34:21,2020-08-04,6,"am",6
"FS-360",2020-08-04 13:36:40,13.17,94.19,2020-08-04 06:36:40,2020-08-04,6,"am",6
"FS-360",2020-08-04 13:43:22,14.55,90.29,2020-08-04 06:43:22,2020-08-04,6,"am",6
"FS-360",2020-08-04 13:52:12,16.8,82.66,2020-08-04 06:52:12,2020-08-04,6,"am",6
"FS-360",2020-08-04 13:54:49,17.55,80.56,2020-08-04 06:54:49,2020-08-04,6,"am",6
"FS-360",2020-08-04 13:57:48,18.55,77.38,2020-08-04 06:57:48,2020-08-04,6,"am",6
"FS-360",2020-08-05 13:34:26,12.37,95.85,2020-08-05 06:34:26,2020-08-05,6,"am",6
"FS-360",2020-08-05 13:42:23,14.24,92.19,2020-08-05 06:42:23,2020-08-05,6,"am",6
"FS-360",2020-08-05 14:00:33,19.34,73.66,2020-08-05 07:00:33,2020-08-05,7,"am",6
"FS-360",2020-08-06 13:42:11,11.4,94.71,2020-08-06 06:42:11,2020-08-06,6,"am",6
"FS-360",2020-08-06 13:45:58,12.31,92.07,2020-08-06 06:45:58,2020-08-06,6,"am",6
"FS-360",2020-08-06 13:49:37,13.27,88.52,2020-08-06 06:49:37,2020-08-06,6,"am",6
"FS-360",2020-08-07 13:30:32,13.26,95.2,2020-08-07 06:30:32,2020-08-07,6,"am",7
"FS-360",2020-08-07 13:34:30,13.54,95.38,2020-08-07 06:34:30,2020-08-07,6,"am",7
"FS-360",2020-08-07 13:36:30,13.81,95.2,2020-08-07 06:36:30,2020-08-07,6,"am",7
"FS-360",2020-08-07 13:53:20,17.38,84.69,2020-08-07 06:53:20,2020-08-07,6,"am",7
"FS-360",2020-08-07 13:55:45,17.99,81.92,2020-08-07 06:55:45,2020-08-07,6,"am",7
"FS-360",2020-08-08 13:33:42,13.95,92.06,2020-08-08 06:33:42,2020-08-08,6,"am",7
"FS-360",2020-08-08 13:36:56,14.32,91.08,2020-08-08 06:36:56,2020-08-08,6,"am",7
"FS-360",2020-08-08 13:42:44,15.46,88.13,2020-08-08 06:42:44,2020-08-08,6,"am",7
"FS-360",2020-08-08 13:45:41,16.11,85.89,2020-08-08 06:45:41,2020-08-08,6,"am",7
"FS-360",2020-08-08 13:48:14,16.77,84.53,2020-08-08 06:48:14,2020-08-08,6,"am",7
"FS-360",2020-08-08 13:50:34,17.43,81.23,2020-08-08 06:50:34,2020-08-08,6,"am",7
"FS-360",2020-08-09 13:36:14,15.14,89.97,2020-08-09 06:36:14,2020-08-09,6,"am",7
"FS-360",2020-08-09 13:58:08,20.16,74.19,2020-08-09 06:58:08,2020-08-09,6,"am",7
"FS-360",2020-08-10 13:32:50,15.4,91.82,2020-08-10 06:32:50,2020-08-10,6,"am",7
"FS-360",2020-08-10 13:37:15,15.81,91.99,2020-08-10 06:37:15,2020-08-10,6,"am",7
"FS-360",2020-08-10 13:41:50,16.42,90.85,2020-08-10 06:41:50,2020-08-10,6,"am",7
"FS-360",2020-08-10 13:51:01,18.41,84.95,2020-08-10 06:51:01,2020-08-10,6,"am",7
"FS-360",2020-08-10 13:54:38,19.35,82.22,2020-08-10 06:54:38,2020-08-10,6,"am",7
"FS-360",2020-08-11 13:33:05,15.64,91.54,2020-08-11 06:33:05,2020-08-11,6,"am",7
"FS-360",2020-08-11 13:35:33,15.75,91.25,2020-08-11 06:35:33,2020-08-11,6,"am",7
"FS-360",2020-08-11 13:38:27,16.01,91.38,2020-08-11 06:38:27,2020-08-11,6,"am",7
"FS-360",2020-08-11 13:55:07,19.33,80.05,2020-08-11 06:55:07,2020-08-11,6,"am",7
"FS-360",2020-08-12 13:35:32,15.78,92.11,2020-08-12 06:35:32,2020-08-12,6,"am",7
"FS-360",2020-08-12 13:38:29,15.98,92.21,2020-08-12 06:38:29,2020-08-12,6,"am",7
"FS-360",2020-08-14 13:37:45,17.87,88.89,2020-08-14 06:37:45,2020-08-14,6,"am",8
"FS-360",2020-08-14 13:40:36,18.05,89.18,2020-08-14 06:40:36,2020-08-14,6,"am",8
"FS-360",2020-08-15 13:53:19,20.72,78.78,2020-08-15 06:53:19,2020-08-15,6,"am",8
"FS-360",2020-08-15 13:55:56,21.47,75.2,2020-08-15 06:55:56,2020-08-15,6,"am",8
"FS-360",2020-08-16 13:50:59,21.87,95.58,2020-08-16 06:50:59,2020-08-16,6,"am",8
"FS-360",2020-08-17 13:46:23,20.42,91.71,2020-08-17 06:46:23,2020-08-17,6,"am",8
"FS-360",2020-08-27 13:55:56,14.93,91.3,2020-08-27 06:55:56,2020-08-27,6,"am",9
"FS-360",2020-08-28 13:52:28,13.55,91.03,2020-08-28 06:52:28,2020-08-28,6,"am",10
"FS-360",2020-08-30 13:54:00,13.53,92.14,2020-08-30 06:54:00,2020-08-30,6,"am",10
"FS-360",2020-09-02 13:59:56,13.88,96.84,2020-09-02 06:59:56,2020-09-02,6,"am",10
"FS-361",2020-08-09 12:40:19,-1,-1,2020-08-09 05:40:19,2020-08-09,5,"am",7
"FS-361",2020-08-09 12:42:31,-1,-1,2020-08-09 05:42:31,2020-08-09,5,"am",7
"FS-361",2020-08-09 12:47:52,-1,-1,2020-08-09 05:47:52,2020-08-09,5,"am",7
"FS-361",2020-08-09 12:50:58,-1,-1,2020-08-09 05:50:58,2020-08-09,5,"am",7
"FS-361",2020-08-09 12:59:39,-1,-1,2020-08-09 05:59:39,2020-08-09,5,"am",7
"FS-361",2020-08-09 13:08:48,-1,-1,2020-08-09 06:08:48,2020-08-09,6,"am",7
"FS-361",2020-08-12 12:31:36,-1,-1,2020-08-12 05:31:36,2020-08-12,5,"am",7
"FS-361",2020-08-12 12:41:38,-1,-1,2020-08-12 05:41:38,2020-08-12,5,"am",7
"FS-361",2020-08-13 12:19:22,-1,-1,2020-08-13 05:19:22,2020-08-13,5,"am",8
"FS-361",2020-08-13 12:46:17,-1,-1,2020-08-13 05:46:17,2020-08-13,5,"am",8
"FS-361",2020-08-13 12:51:52,-1,-1,2020-08-13 05:51:52,2020-08-13,5,"am",8
"FS-361",2020-08-13 13:09:15,-1,-1,2020-08-13 06:09:15,2020-08-13,6,"am",8
"FS-361",2020-09-17 09:52:16,-1,-1,2020-09-17 02:52:16,2020-09-17,2,"am",13
"FS-361",2020-09-17 12:56:49,-1,-1,2020-09-17 05:56:49,2020-09-17,5,"am",13
"FS-361",2020-09-18 11:27:51,-1,-1,2020-09-18 04:27:51,2020-09-18,4,"am",14
"FS-361",2020-09-18 11:32:59,-1,-1,2020-09-18 04:32:59,2020-09-18,4,"am",14
"FS-361",2020-09-18 12:16:37,-1,-1,2020-09-18 05:16:37,2020-09-18,5,"am",14
"FS-361",2020-09-18 13:19:25,-1,-1,2020-09-18 06:19:25,2020-09-18,6,"am",14
"FS-361",2020-09-18 13:21:43,-1,-1,2020-09-18 06:21:43,2020-09-18,6,"am",14
"FS-361",2020-09-19 10:19:27,-1,-1,2020-09-19 03:19:27,2020-09-19,3,"am",14
"FS-361",2020-09-19 11:10:42,-1,-1,2020-09-19 04:10:42,2020-09-19,4,"am",14
"FS-361",2020-09-19 12:22:39,-1,-1,2020-09-19 05:22:39,2020-09-19,5,"am",14
"FS-361",2020-09-20 07:39:33,-1,-1,2020-09-20 00:39:33,2020-09-20,0,"am",14
"FS-361",2020-09-20 07:56:33,-1,-1,2020-09-20 00:56:33,2020-09-20,0,"am",14
"FS-361",2020-09-20 08:17:38,-1,-1,2020-09-20 01:17:38,2020-09-20,1,"am",14
"FS-361",2020-09-20 08:21:13,-1,-1,2020-09-20 01:21:13,2020-09-20,1,"am",14
"FS-361",2020-09-20 08:23:44,-1,-1,2020-09-20 01:23:44,2020-09-20,1,"am",14
"FS-361",2020-09-20 08:32:22,-1,-1,2020-09-20 01:32:22,2020-09-20,1,"am",14
"FS-361",2020-09-20 10:09:44,-1,-1,2020-09-20 03:09:44,2020-09-20,3,"am",14
"FS-361",2020-09-21 08:02:07,-1,-1,2020-09-21 01:02:07,2020-09-21,1,"am",14
"FS-361",2020-09-21 08:09:51,-1,-1,2020-09-21 01:09:51,2020-09-21,1,"am",14
"FS-361",2020-09-21 08:21:18,-1,-1,2020-09-21 01:21:18,2020-09-21,1,"am",14
"FS-361",2020-09-21 08:26:12,-1,-1,2020-09-21 01:26:12,2020-09-21,1,"am",14
"FS-361",2020-09-21 08:34:48,-1,-1,2020-09-21 01:34:48,2020-09-21,1,"am",14
"FS-361",2020-09-21 08:37:09,-1,-1,2020-09-21 01:37:09,2020-09-21,1,"am",14
"FS-361",2020-09-21 08:46:16,-1,-1,2020-09-21 01:46:16,2020-09-21,1,"am",14
"FS-361",2020-09-21 08:49:22,-1,-1,2020-09-21 01:49:22,2020-09-21,1,"am",14
"FS-361",2020-09-21 08:52:53,-1,-1,2020-09-21 01:52:53,2020-09-21,1,"am",14
"FS-361",2020-09-21 08:57:41,-1,-1,2020-09-21 01:57:41,2020-09-21,1,"am",14
"FS-361",2020-09-21 09:01:47,-1,-1,2020-09-21 02:01:47,2020-09-21,2,"am",14
"FS-361",2020-09-21 09:04:58,-1,-1,2020-09-21 02:04:58,2020-09-21,2,"am",14
"FS-361",2020-09-21 09:10:18,-1,-1,2020-09-21 02:10:18,2020-09-21,2,"am",14
"FS-361",2020-09-21 09:12:56,-1,-1,2020-09-21 02:12:56,2020-09-21,2,"am",14
"FS-361",2020-09-21 09:15:13,-1,-1,2020-09-21 02:15:13,2020-09-21,2,"am",14
"FS-361",2020-09-21 09:17:32,-1,-1,2020-09-21 02:17:32,2020-09-21,2,"am",14
"FS-361",2020-09-21 09:20:14,-1,-1,2020-09-21 02:20:14,2020-09-21,2,"am",14
"FS-361",2020-09-21 09:23:20,-1,-1,2020-09-21 02:23:20,2020-09-21,2,"am",14
"FS-361",2020-09-21 09:25:50,-1,-1,2020-09-21 02:25:50,2020-09-21,2,"am",14
"FS-361",2020-09-21 09:28:20,-1,-1,2020-09-21 02:28:20,2020-09-21,2,"am",14
"FS-361",2020-09-21 09:33:20,-1,-1,2020-09-21 02:33:20,2020-09-21,2,"am",14
"FS-361",2020-09-21 09:37:49,-1,-1,2020-09-21 02:37:49,2020-09-21,2,"am",14
"FS-361",2020-09-21 09:43:41,-1,-1,2020-09-21 02:43:41,2020-09-21,2,"am",14
"FS-361",2020-09-21 10:05:43,-1,-1,2020-09-21 03:05:43,2020-09-21,3,"am",14
"FS-361",2020-09-21 10:08:20,-1,-1,2020-09-21 03:08:20,2020-09-21,3,"am",14
"FS-361",2020-09-21 10:10:36,-1,-1,2020-09-21 03:10:36,2020-09-21,3,"am",14
"FS-361",2020-09-21 10:14:37,-1,-1,2020-09-21 03:14:37,2020-09-21,3,"am",14
"FS-361",2020-09-21 10:18:58,-1,-1,2020-09-21 03:18:58,2020-09-21,3,"am",14
"FS-361",2020-09-21 10:21:13,-1,-1,2020-09-21 03:21:13,2020-09-21,3,"am",14
"FS-361",2020-09-21 10:26:55,-1,-1,2020-09-21 03:26:55,2020-09-21,3,"am",14
"FS-361",2020-09-21 10:29:06,-1,-1,2020-09-21 03:29:06,2020-09-21,3,"am",14
"FS-361",2020-09-21 10:57:32,-1,-1,2020-09-21 03:57:32,2020-09-21,3,"am",14
"FS-361",2020-09-21 11:07:57,-1,-1,2020-09-21 04:07:57,2020-09-21,4,"am",14
"FS-361",2020-09-21 11:11:11,-1,-1,2020-09-21 04:11:11,2020-09-21,4,"am",14
"FS-361",2020-09-21 11:13:31,-1,-1,2020-09-21 04:13:31,2020-09-21,4,"am",14
"FS-361",2020-09-21 11:15:31,-1,-1,2020-09-21 04:15:31,2020-09-21,4,"am",14
"FS-361",2020-09-21 11:17:37,-1,-1,2020-09-21 04:17:37,2020-09-21,4,"am",14
"FS-361",2020-09-21 11:21:42,-1,-1,2020-09-21 04:21:42,2020-09-21,4,"am",14
"FS-361",2020-09-21 11:24:40,-1,-1,2020-09-21 04:24:40,2020-09-21,4,"am",14
"FS-361",2020-09-21 11:27:45,-1,-1,2020-09-21 04:27:45,2020-09-21,4,"am",14
"FS-361",2020-09-21 11:31:00,-1,-1,2020-09-21 04:31:00,2020-09-21,4,"am",14
"FS-361",2020-09-21 11:33:41,-1,-1,2020-09-21 04:33:41,2020-09-21,4,"am",14
"FS-361",2020-09-21 11:36:10,-1,-1,2020-09-21 04:36:10,2020-09-21,4,"am",14
"FS-361",2020-09-21 11:40:47,-1,-1,2020-09-21 04:40:47,2020-09-21,4,"am",14
"FS-361",2020-09-21 11:44:05,-1,-1,2020-09-21 04:44:05,2020-09-21,4,"am",14
"FS-361",2020-09-21 11:46:15,-1,-1,2020-09-21 04:46:15,2020-09-21,4,"am",14
"FS-361",2020-09-21 11:48:34,-1,-1,2020-09-21 04:48:34,2020-09-21,4,"am",14
"FS-361",2020-09-21 11:57:13,-1,-1,2020-09-21 04:57:13,2020-09-21,4,"am",14
"FS-361",2020-09-21 12:01:19,-1,-1,2020-09-21 05:01:19,2020-09-21,5,"am",14
"FS-361",2020-09-21 12:10:02,-1,-1,2020-09-21 05:10:02,2020-09-21,5,"am",14
"FS-361",2020-09-21 12:28:57,-1,-1,2020-09-21 05:28:57,2020-09-21,5,"am",14
"FS-361",2020-09-21 12:32:23,-1,-1,2020-09-21 05:32:23,2020-09-21,5,"am",14
"FS-361",2020-09-22 08:43:07,-1,-1,2020-09-22 01:43:07,2020-09-22,1,"am",14
"FS-361",2020-09-22 09:06:00,-1,-1,2020-09-22 02:06:00,2020-09-22,2,"am",14
"FS-361",2020-09-22 09:11:50,-1,-1,2020-09-22 02:11:50,2020-09-22,2,"am",14
"FS-361",2020-09-22 09:27:53,-1,-1,2020-09-22 02:27:53,2020-09-22,2,"am",14
"FS-361",2020-09-22 09:32:20,-1,-1,2020-09-22 02:32:20,2020-09-22,2,"am",14
"FS-361",2020-09-22 09:58:18,-1,-1,2020-09-22 02:58:18,2020-09-22,2,"am",14
"FS-361",2020-09-22 10:01:37,-1,-1,2020-09-22 03:01:37,2020-09-22,3,"am",14
"FS-361",2020-09-22 10:04:48,-1,-1,2020-09-22 03:04:48,2020-09-22,3,"am",14
